Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model50
Modularity,0.427635346066161
Silhouette Score,-0.09666843712329865
Davies Bouldin Index,2.2986647833244134
Num Communities,6
