Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model55
Modularity,0.473207102019861
Silhouette Score,-0.08256260305643082
Davies Bouldin Index,2.176465118063479
Num Communities,6
