Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model34
Modularity,0.4478155402150866
Silhouette Score,-0.09634549915790558
Davies Bouldin Index,2.684114397147518
Num Communities,6
