,Value
Method,SpectralBiclustering
Distance Metric,cosine
Number of Clusters,6
Coverage,6.944444444444444e-05
Entropy Samples,2.3932935516435427
Entropy Features,2.421103353289777
Silhouette Samples,-0.017882444093825098
Silhouette Features,0.07917918408409051
Model Name,TimeVAE_model9
