Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model37
Modularity,0.4143248279646343
Silhouette Score,-0.096227265894413
Davies Bouldin Index,3.0082402322420476
Num Communities,7
