Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model34
Modularity,0.03909853361447371
Silhouette Score,0.066820427775383
Davies Bouldin Index,1.9771428571428573
Num Communities,2
