,Value
Method,BiMCL
Distance Metric,manhattan
Number of Clusters,8
Coverage,1.0
Entropy,573.056962966919
Silhouette,-0.08353550072719258
Modularity,0.031180555555555555
model_name,TimeVAE_model8
