Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model49
Modularity,0.04780783661006971
Silhouette Score,0.06897136569023132
Davies Bouldin Index,1.976741181031141
Num Communities,2
