Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model58
Modularity,0.45207787494479346
Silhouette Score,-0.07055089622735977
Davies Bouldin Index,2.53666918049271
Num Communities,5
