Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model52
Modularity,0.39872566797723064
Silhouette Score,-0.08091076463460922
Davies Bouldin Index,1.4519275604427881
Num Communities,5
