Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model60
Modularity,0.03403690004992552
Silhouette Score,0.05995915085077286
Davies Bouldin Index,1.9773755656108598
Num Communities,2
