Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model45
Modularity,0.02818884846521333
Silhouette Score,0.01019291765987873
Davies Bouldin Index,1.975396391470749
Num Communities,2
