Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model64
Modularity,0.034596482917626986
Silhouette Score,0.03339705243706703
Davies Bouldin Index,1.9763655462184875
Num Communities,2
