Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model35
Modularity,0.37138413058072994
Silhouette Score,-0.047634486109018326
Davies Bouldin Index,2.6084128036319423
Num Communities,5
