Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model66
Modularity,0.3016413019189547
Silhouette Score,-0.024389617145061493
Davies Bouldin Index,2.2284035377039864
Num Communities,6
