Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model48
Modularity,0.4442086550364758
Silhouette Score,-0.023179462179541588
Davies Bouldin Index,1.5961752491694352
Num Communities,5
