Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model65
Modularity,0.33650523855436687
Silhouette Score,-0.07710721343755722
Davies Bouldin Index,2.0707151300236406
Num Communities,5
