Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model42
Modularity,0.3870872122922929
Silhouette Score,-0.08116956055164337
Davies Bouldin Index,3.0708866700802187
Num Communities,9
