Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model35
Modularity,0.03768454964145179
Silhouette Score,0.05556510388851166
Davies Bouldin Index,1.976741181031141
Num Communities,2
