Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model21
Modularity,0.4306608745225342
Silhouette Score,-0.07986430823802948
Davies Bouldin Index,2.4970959595959594
Num Communities,6
