Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model51
Modularity,0.4154120052321015
Silhouette Score,-0.06845759600400925
Davies Bouldin Index,2.575573674445855
Num Communities,7
