Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model10
Modularity,0.3458269639628003
Silhouette Score,-0.03820972517132759
Davies Bouldin Index,2.349904214559387
Num Communities,4
