Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model9
Modularity,0.03936558837995971
Silhouette Score,0.055723268538713455
Davies Bouldin Index,1.976741181031141
Num Communities,2
