Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model17
Modularity,0.12388951679657684
Silhouette Score,0.004878181964159012
Davies Bouldin Index,1.972640218878249
Num Communities,2
