Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model38
Modularity,0.4126904441886458
Silhouette Score,-0.14584480226039886
Davies Bouldin Index,3.2866691804927095
Num Communities,9
