Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model21
Modularity,0.3176967074297479
Silhouette Score,-0.030392561107873917
Davies Bouldin Index,2.656300061293643
Num Communities,5
