Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model45
Modularity,0.3743709625817158
Silhouette Score,-0.03089594841003418
Davies Bouldin Index,2.7434033937482214
Num Communities,5
