Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model10
Modularity,0.3499388476876102
Silhouette Score,-0.08551552146673203
Davies Bouldin Index,2.504047984785312
Num Communities,5
