Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model39
Modularity,0.4184933651460605
Silhouette Score,-0.10044682770967484
Davies Bouldin Index,2.7458374019464244
Num Communities,7
