Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model21
Modularity,0.04978332984963782
Silhouette Score,0.05199803411960602
Davies Bouldin Index,1.9771428571428573
Num Communities,2
