Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model22
Modularity,0.031301825502211944
Silhouette Score,0.036570899188518524
Davies Bouldin Index,1.976741181031141
Num Communities,2
