Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model40
Modularity,0.2991717360718911
Silhouette Score,-0.03747324272990227
Davies Bouldin Index,2.396332534247229
Num Communities,5
