Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model17
Modularity,0.37876088856447326
Silhouette Score,-0.05410052463412285
Davies Bouldin Index,2.0723577235772357
Num Communities,5
