Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model61
Modularity,0.0791551528311043
Silhouette Score,0.011399522423744202
Davies Bouldin Index,1.9747863846477098
Num Communities,2
