Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model60
Modularity,0.42300559840196306
Silhouette Score,-0.10015430301427841
Davies Bouldin Index,3.0140191520912345
Num Communities,8
