Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model11
Modularity,0.09054140673608271
Silhouette Score,-0.062018975615501404
Davies Bouldin Index,1.9379417747266718
Num Communities,3
