Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model8
Modularity,0.3397949046251873
Silhouette Score,-0.042738500982522964
Davies Bouldin Index,2.110429195971365
Num Communities,5
