Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model8
Modularity,0.40587970904081927
Silhouette Score,-0.02593027800321579
Davies Bouldin Index,2.435086279384525
Num Communities,6
