Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model64
Modularity,0.3791996188925598
Silhouette Score,-0.07330036163330078
Davies Bouldin Index,3.5117123635505987
Num Communities,8
