Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model54
Modularity,0.04057912911030309
Silhouette Score,0.04431449994444847
Davies Bouldin Index,1.9763655462184875
Num Communities,2
