Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model49
Modularity,0.4574645046781388
Silhouette Score,-0.09541893005371094
Davies Bouldin Index,1.9574719450934377
Num Communities,7
