Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model62
Modularity,0.03607907644406427
Silhouette Score,0.024975638836622238
Davies Bouldin Index,1.9759197324414717
Num Communities,2
