Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model64
Modularity,0.3945350332219627
Silhouette Score,-0.06213334575295448
Davies Bouldin Index,2.7008417508417506
Num Communities,6
