Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model41
Modularity,0.03415569309418065
Silhouette Score,0.06433236598968506
Davies Bouldin Index,1.9775
Num Communities,2
