Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model14
Modularity,0.3424110846476349
Silhouette Score,-0.08490948379039764
Davies Bouldin Index,2.69510582010582
Num Communities,6
