Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model7
Modularity,0.3495973793980963
Silhouette Score,-0.01420713122934103
Davies Bouldin Index,2.3507809513189755
Num Communities,4
