Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model9
Modularity,0.370598500392151
Silhouette Score,-0.05809708684682846
Davies Bouldin Index,2.5221054825932874
Num Communities,5
