Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model11
Modularity,0.37914255669308006
Silhouette Score,-0.04197748377919197
Davies Bouldin Index,2.6327686045178305
Num Communities,4
