Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model9
Modularity,0.3447301607097602
Silhouette Score,-0.052556272596120834
Davies Bouldin Index,2.929815733214962
Num Communities,6
