Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model52
Modularity,0.43971634628228673
Silhouette Score,-0.07941477000713348
Davies Bouldin Index,2.932833203884891
Num Communities,5
