Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model47
Modularity,0.6241930867989427
Silhouette Score,-0.10293661803007126
Davies Bouldin Index,1.7737789987789987
Num Communities,10
