Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model25
Modularity,0.5493809940806988
Silhouette Score,-0.06613028794527054
Davies Bouldin Index,1.5896877143530648
Num Communities,9
