Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model54
Modularity,0.09490692997121747
Silhouette Score,-0.11017663776874542
Davies Bouldin Index,1.9468176387531226
Num Communities,3
