Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model63
Modularity,0.03408458732002098
Silhouette Score,0.05426793545484543
Davies Bouldin Index,1.9774407820528888
Num Communities,2
