Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model42
Modularity,0.3386086950521776
Silhouette Score,-0.034720759838819504
Davies Bouldin Index,2.3962448844416055
Num Communities,5
