Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model65
Modularity,0.03253749002337206
Silhouette Score,0.01713995449244976
Davies Bouldin Index,1.9759197324414717
Num Communities,2
