Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model16
Modularity,0.0452164928927799
Silhouette Score,0.06122981011867523
Davies Bouldin Index,1.9766233766233767
Num Communities,2
