Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model9
Modularity,0.4404667290419
Silhouette Score,-0.13206832110881805
Davies Bouldin Index,3.2408627805366934
Num Communities,6
