Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model36
Modularity,0.33330650976530696
Silhouette Score,-0.08038490265607834
Davies Bouldin Index,2.9398160481493814
Num Communities,6
