Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model27
Modularity,0.37500607264931074
Silhouette Score,-0.07915732264518738
Davies Bouldin Index,2.100100554061041
Num Communities,5
