Item,Value
Graph Construction Method,flatten
Distance Metric,manhattan
Connectivity,knn
K Neighbors,7
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model11
Modularity,0.35299150677032254
Silhouette Score,-0.026976771652698517
Davies Bouldin Index,2.2629490190660406
Num Communities,5
