Item,Value
Graph Construction Method,flatten
Distance Metric,euclidean
Connectivity,epsilon
K Neighbors,3
Percentile,100
Clustering Algorithm,louvain
Model Name,TimeVAE_model38
Modularity,0.03679398471266246
Silhouette Score,0.04539656266570091
Davies Bouldin Index,1.976741181031141
Num Communities,2
