Item,Value
Graph Construction Method,flatten
Distance Metric,cosine
Connectivity,knn
K Neighbors,3
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model66
Modularity,0.401537860208419
Silhouette Score,-0.02068297192454338
Davies Bouldin Index,2.4365161641477426
Num Communities,5
