Item,Value
Graph Construction Method,flatten
Distance Metric,dtw
Connectivity,knn
K Neighbors,5
Percentile,10.0
Clustering Algorithm,louvain
Model Name,TimeVAE_model12
Modularity,0.37859145073682465
Silhouette Score,-0.03683691471815109
Davies Bouldin Index,2.139482807165734
Num Communities,6
